"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0030168","platelet activation","36/2331","152/17913",0.000222466061392475,0.00505669050583071,0.0044242542439349,"PLEK/P2RX1/LCK/ADRA2A/FERMT3/PIK3CG/ITPR2/GP6/MERTK/TSPAN32/CD40/PLSCR1/PIK3R5/GNA13/MPL/GP1BA/PDGFA/LCP2/DGKI/ABAT/FCER1G/GP5/COL3A1/ILK/HBB/DMTN/LYN/VAV1/VAV3/COMP/ITPR1/COL1A1/ENTPD2/SAA1/COL1A2/NOS3",36
"BP","GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","8/2331","15/17913",0.000223064053531725,0.00505669050583071,0.0044242542439349,"IRF1/RUNX3/NCKAP1L/XCL1/CD274/HLA-E/LILRB1/CBFB",8
"BP","GO:0002637","regulation of immunoglobulin production","19/2331","62/17913",0.000224663954760459,0.00507344578298141,0.00443891395189147,"MZB1/PTPRC/CD28/TBX21/XCL1/FCGR2B/HLA-E/CD40/IL10/IL4R/TLR9/MAD2L2/PAXIP1/IL2/TRAF2/IL33/STAT6/CD22/XBP1",19
"BP","GO:0009408","response to heat","37/2331","158/17913",0.000233503232479317,0.00525293149707287,0.00459595153039844,"HSPA6/CXCL10/MICB/DNAJB1/IER5/ASIC3/NUP210/TP53INP1/CRNN/TFEC/PTGES3/HSPB8/HSP90AB1/HSP90AA1/HSPA1A/TRPV4/CASQ1/HSPA8/DAXX/LYN/GCLC/RPTOR/HMOX1/HSPA2/NUP62/CPB2/PIRT/TACR1/MLST8/DNAJB4/THBS1/CHORDC1/HSPH1/SST/SIRT1/HSPA1B/NOS3",37
"BP","GO:0033003","regulation of mast cell activation","14/2331","39/17913",0.000239010191196155,0.00535637287798531,0.00468645558002786,"CD300LF/CD84/UNC13D/PLSCR1/IL4R/FCER1G/MILR1/RAC2/TSLP/FOXF1/LYN/HMOX1/CD300A/FGR",14
"BP","GO:0032655","regulation of interleukin-12 production","17/2331","53/17913",0.000258526370418197,0.00577179707289717,0.00504992300111143,"IRF1/TIGIT/SLAMF1/IRF8/JAK3/ACP5/CD40/IL10/TLR9/RIPK2/HLA-G/LILRB1/THBS1/IDO1/HSPD1/MDK/RELA",17
"BP","GO:0034101","erythrocyte homeostasis","30/2331","120/17913",0.000267944352904173,0.00595467664051427,0.00520992996658143,"STAT1/NCKAP1L/SLC4A1/ALAS2/NCAPG2/PTPN2/SPI1/B2M/HCLS1/KLF1/HMGB2/AMPD3/HSPA1A/JMJD6/INHBA/DMTN/LYN/MFHAS1/MAEA/HMOX1/CASP3/BMP4/SLC25A38/TRIM58/STAT5B/MB/HSPA1B/EPO/ADAR/TGFBR3",30
"BP","GO:0045622","regulation of T-helper cell differentiation","13/2331","35/17913",0.000268738375700169,0.00595467664051427,0.00520992996658143,"IRF4/TBX21/JAK3/CD86/ZC3H12A/IL4R/RIPK2/IL2/IL27/MYB/SMAD7/SOCS5/PRKCZ",13
"BP","GO:0060326","cell chemotaxis","53/2331","253/17913",0.00027035023545454,0.0059679561339665,0.00522154860434374,"CHGA/CXCL10/SCG2/CCL25/CD74/NCKAP1L/ITGB2/ADAM8/CCR5/PIK3CG/CXCR4/CXCL11/GREM1/XCL1/PRKD2/CXCL13/KLRK1/CCR2/STAP1/THBS4/IL10/JAML/PTPRO/CH25H/HMGB2/GPR183/DYSF/TNFRSF11A/TNFSF14/PLXNB3/TRPV4/CCL2/RAC2/LYN/CX3CL1/VAV1/VAV3/WNT5A/DUSP1/C5AR1/LYST/SAA1/GBF1/EPHB1/SLAMF8/THBS1/AIF1/TRPM4/CCR1/MDK/CALCA/BIN2/IL12A",53
"BP","GO:0038110","interleukin-2-mediated signaling pathway","7/2331","12/17913",0.000272457231989432,0.0059697506518428,0.00522311868329575,"IL2RG/IL2RB/JAK3/JAK1/PTPN2/IL2/STAT5B",7
"BP","GO:0043301","negative regulation of leukocyte degranulation","7/2331","12/17913",0.000272457231989432,0.0059697506518428,0.00522311868329575,"CD84/FCGR2B/HLA-F/CCR2/FOXF1/HMOX1/CD300A",7
"BP","GO:0032760","positive regulation of tumor necrosis factor production","22/2331","78/17913",0.000283021344689543,0.00615753566982086,0.00538741757834951,"NOD2/PTPRC/SPN/CD2/CCR2/HAVCR2/HLA-E/CLU/RASGRP1/TYROBP/TLR9/ORM1/FCER1G/RIPK2/ORM2/IFIH1/WNT5A/LPL/MMP8/CARD9/PTAFR/THBS1",22
"BP","GO:0045063","T-helper 1 cell differentiation","9/2331","19/17913",0.000284161808990715,0.00615753566982086,0.00538741757834951,"JAK3/RELB/SPN/IL4R/RIPK2/IL27/IL18R1/STAT6/SOCS5",9
"BP","GO:0045076","regulation of interleukin-2 biosynthetic process","9/2331","19/17913",0.000284161808990715,0.00615753566982086,0.00538741757834951,"IRF4/PTPRC/CD3E/CD28/IL1B/LAG3/CD86/CARD9/STAT5B",9
"BP","GO:0050688","regulation of defense response to virus","21/2331","73/17913",0.0002867801437634,0.0061915097704816,0.00541714256524733,"MICB/BIRC3/STAT1/PARP9/IL1B/TSPAN32/TNFAIP3/DHX58/DTX3L/ZC3H12A/IFIT1/NLRX1/ELMOD2/APOBEC3G/LILRB1/TRAF3IP2/TRAF3/IL27/HTRA1/DDX60/IFNLR1",21
"BP","GO:0006816","calcium ion transport","79/2331","415/17913",0.000288870736337344,0.00621388364953396,0.00543671816103207,"CXCL10/FASLG/RRAD/CASR/P2RX1/PTPRC/CXCL9/CACNA1D/LCK/ADRA2A/CD84/CCR5/NTSR1/TRPA1/PIK3CG/CXCR4/CXCL11/XCL1/WNK3/CACNA2D2/ITPR2/CACNG2/SEMG1/BDKRB1/STAC3/ASIC1/IL1RAPL1/CACNB3/CLCA3P/TLR9/SARAF/DYSF/CD33/TRPV4/CCL2/PANX1/LILRB1/CACNA1I/CASQ1/GJC2/TPCN1/GRIN2D/VDR/LYN/EPPIN/CX3CL1/SLC3A2/ITPR1/HSPA2/CACNG1/CATSPER2/PKD2L1/MYLK/ATP2C1/ICAM1/RGS9/ATP2A1/ANK2/CATSPER3/LILRB2/RASA3/PLCZ1/JPH1/PKD2L2/SLC24A1/CALCR/HOXA3/TRPM4/RAMP1/DRD2/RGN/EPO/CCR1/IBTK/CACNA1F/APLNR/OPRD1/NOS3/MCUB",79
"BP","GO:1902106","negative regulation of leukocyte differentiation","26/2331","99/17913",0.000292703702637227,0.00627343863034115,0.0054888246477312,"IRF1/RUNX3/CD74/GPR55/TBX21/JAK3/LAG3/PTPN2/FCGR2B/ZC3H12A/IL4R/IFNL1/CARTPT/HLA-G/LILRB1/IL2/INHBA/LYN/CTLA4/BMP4/SMAD7/LILRB4/CBFB/MDK/SOCS5/LRRC17",26
"BP","GO:0032753","positive regulation of interleukin-4 production","10/2331","23/17913",0.000310497934836729,0.00658917912678409,0.0057650757312727,"IRF4/CD3E/CD28/HAVCR2/CD86/HLA-E/FCER1G/IL33/CEBPB/PRKCZ",10
"BP","GO:0046640","regulation of alpha-beta T cell proliferation","11/2331","27/17913",0.000310789242831011,0.00658917912678409,0.0057650757312727,"IRF1/PTPRC/CD3E/CD28/XCL1/CD274/CCR2/ZAP70/EBI3/HLA-E/RIPK2",11
"BP","GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","11/2331","27/17913",0.000310789242831011,0.00658917912678409,0.0057650757312727,"RUNX3/TBX21/JAK3/XCL1/CD274/ZC3H12A/IL4R/IL2/SMAD7/CBFB/SOCS5",11
"BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity","35/2331","149/17913",0.00031908058118833,0.00674072023485312,0.00589766371341872,"NOD2/ITGB2/ADAM8/IL1B/TRIM22/GREM1/PRKD2/IRAK2/EIF2AK2/CD40/NFKB2/CLU/NTRK1/TRIM14/TLR9/TRAF1/TNFRSF11A/HSPA1A/AMH/RIPK2/BCL10/IL18RAP/CX3CL1/WNT5A/TRAF2/ICAM1/CX3CR1/CARM1/IL18R1/CARD16/HSPA1B/UBB/IL1RAP/RELA/PRKCZ",35
"BP","GO:0060760","positive regulation of response to cytokine stimulus","17/2331","54/17913",0.000332063804746788,0.00698994308991989,0.00611571646411472,"CD300LF/CD74/PARP9/NLRC5/GFI1/CASP1/TXK/PARP14/TICAM2/HSPA1A/RIPK2/TSLP/IFIH1/WNT5A/TRAF2/LSM14A/HSPA1B",17
"BP","GO:0031348","negative regulation of defense response","50/2331","237/17913",0.000333468619109664,0.00699453395385181,0.00611973315234405,"MICB/PTPRC/PGLYRP1/CST7/SOCS3/NLRC5/SERPINB4/PTPN2/FCGR2B/HLA-F/CR1/SIGLEC10/ELANE/HAVCR2/ACP5/C1QTNF3/CD96/PARP14/TNFAIP3/HLA-E/LRFN5/DHX58/ZC3H12A/NMI/IL10/NLRX1/A2M/OTULIN/WFDC1/HLA-G/LILRB1/IL2/FOXF1/CX3CL1/MFHAS1/METRNL/CD200R1/TRAFD1/FEM1A/SAA1/PBK/HTRA1/TNFRSF1B/SLAMF8/ABCD1/PTGER4/DRD2/ADAR/MDK/SOCS5",50
"BP","GO:0050708","regulation of protein secretion","85/2331","456/17913",0.000353382042249562,0.00738593530857773,0.00646218225076747,"IGHD/CASR/NOD2/CRTAM/BMP8A/BTN2A2/CACNA1D/ADRA2A/CD244/PTPN22/SYTL4/SYT4/ADAM8/IL1B/CASP1/CACNA2D2/FCGR2B/ACHE/CD274/CFTR/BRSK2/CD2/ITPR2/STXBP5L/HAVCR2/OSM/C1QTNF3/HMGCR/SSC5D/TNFAIP3/HLA-E/CD40/ZC3H12A/RASGRP1/VSNL1/IL10/IL4R/TLR9/RHBDF2/ORM1/RSAD2/CD33/ABAT/TRPV4/HDAC9/RIPK2/PANX1/CARTPT/LILRB1/IL2/TSLP/DOC2B/TGFB3/ORM2/IFIH1/LYN/CX3CL1/SERP1/TCF7L2/WNT5A/HMHB1/LPL/FOXA2/ITPR1/TRAF2/CD200R1/MMP8/IL33/SAA1/SYT7/TNFRSF1B/CARD16/AIF1/PTGER4/TRPM4/DRD2/AGTR2/CD22/EFNA5/CLEC5A/MDK/FGR/IL1RAP/PRKCZ/XBP1",85
"BP","GO:0050714","positive regulation of protein secretion","53/2331","256/17913",0.000365484350683077,0.0075893664065178,0.00664017038299978,"IGHD/CASR/NOD2/CRTAM/CD244/PTPN22/SYTL4/ADAM8/IL1B/CASP1/ACHE/CD274/CFTR/CD2/HAVCR2/OSM/C1QTNF3/HLA-E/RASGRP1/VSNL1/IL10/IL4R/ORM1/CD33/ABAT/TRPV4/RIPK2/PANX1/IL2/TSLP/DOC2B/TGFB3/ORM2/IFIH1/SERP1/TCF7L2/WNT5A/HMHB1/LPL/MMP8/IL33/SAA1/AIF1/PTGER4/TRPM4/DRD2/AGTR2/CLEC5A/MDK/FGR/IL1RAP/PRKCZ/XBP1",53
"BP","GO:0002279","mast cell activation involved in immune response","15/2331","45/17913",0.000368265828344773,0.0075893664065178,0.00664017038299978,"CHGA/CD84/PIK3CG/SNAP23/UNC13D/RASGRP1/IL4R/FCER1G/MILR1/RAC2/FOXF1/LYN/HMOX1/CD300A/FGR",15
"BP","GO:0002448","mast cell mediated immunity","15/2331","45/17913",0.000368265828344773,0.0075893664065178,0.00664017038299978,"CHGA/CD84/PIK3CG/SNAP23/UNC13D/RASGRP1/IL4R/FCER1G/MILR1/RAC2/FOXF1/LYN/HMOX1/CD300A/FGR",15
"BP","GO:0061756","leukocyte adhesion to vascular endothelial cell","15/2331","45/17913",0.000368265828344773,0.0075893664065178,0.00664017038299978,"CCL25/ITGB2/ITGA4/SPN/CCR2/ELANE/ITGB7/SELPLG/ICAM1/ITGB1/CX3CR1/PTAFR/ROCK1/MDK/RELA",15
"BP","GO:0046636","negative regulation of alpha-beta T cell activation","13/2331","36/17913",0.000370925361730676,0.00761754035554217,0.00666482063861574,"RUNX3/TBX21/JAK3/XCL1/CD274/ZC3H12A/IL4R/LILRB1/IL2/CD300A/SMAD7/CBFB/SOCS5",13
"BP","GO:0002831","regulation of response to biotic stimulus","33/2331","139/17913",0.00037997476756199,0.00777628916670268,0.00680371486215713,"MICB/BIRC3/CRTAM/STAT1/PARP9/IL1B/KLK5/CD274/HAVCR2/TSPAN32/TNFAIP3/DHX58/DTX3L/ZC3H12A/IFIT1/NLRX1/ELMOD2/APOBEC3G/RIPK2/LILRB1/TRAF3IP2/TRAF3/CX3CL1/KLK7/IL27/CD180/HTRA1/CARD16/DDX60/IFNLR1/HSPD1/LRSAM1/IL12A",33
"BP","GO:0002221","pattern recognition receptor signaling pathway","43/2331","197/17913",0.000397928073596972,0.00803964684096829,0.00703413460145083,"IRF4/IRF1/CD300LF/NOD2/BIRC3/PGLYRP1/PTPN22/ITGB2/CTSS/MARCO/GFI1/TNIP3/IRAK2/HAVCR2/RFTN1/TLR7/TNFAIP3/TICAM2/DHX58/NLRX1/TLR9/RSAD2/OTULIN/HSPA1A/RIPK2/BCL10/TRAF3/IFIH1/LYN/MFHAS1/UBE2D1/CD300A/IRAK4/ITGAM/UBE2D3/TIFA/CTSK/DDX60/LSM14A/HSPA1B/HSPD1/UBB/RELA",43
"BP","GO:0002262","myeloid cell homeostasis","34/2331","145/17913",0.000399194755100605,0.00803964684096829,0.00703413460145083,"STAT1/NCKAP1L/SLC4A1/ALAS2/NCAPG2/PTPN2/SPI1/CCR2/B2M/MERTK/HCLS1/MPL/KLF1/HMGB2/AMPD3/HSPA1A/JMJD6/FCER1G/INHBA/DMTN/LYN/MFHAS1/MAEA/HMOX1/CASP3/BMP4/SLC25A38/TRIM58/STAT5B/MB/HSPA1B/EPO/ADAR/TGFBR3",34
"BP","GO:0042133","neurotransmitter metabolic process","34/2331","145/17913",0.000399194755100605,0.00803964684096829,0.00703413460145083,"ITGB2/IL1B/ACHE/KLRK1/SDS/ACP5/GLDC/CLU/ZC3H12A/BCHE/IL10/HSP90AB1/SLC7A2/GCAT/AGXT/HSP90AA1/ABAT/HBB/POR/AASDH/GAD1/DPYD/ICAM1/SHMT2/SRD5A1/MMP8/CX3CR1/BTBD9/AIF1/RGN/AGTR2/DDC/GCH1/NOS3",34
"BP","GO:0001774","microglial cell activation","16/2331","50/17913",0.000401027514632622,0.00803964684096829,0.00703413460145083,"PTPRC/ITGB2/CST7/STAP1/TLR7/NAMPT/CLU/TYROBP/CX3CL1/C1QA/C5AR1/MMP8/IL33/ITGAM/AIF1/MIR142",16
"BP","GO:0002269","leukocyte activation involved in inflammatory response","16/2331","50/17913",0.000401027514632622,0.00803964684096829,0.00703413460145083,"PTPRC/ITGB2/CST7/STAP1/TLR7/NAMPT/CLU/TYROBP/CX3CL1/C1QA/C5AR1/MMP8/IL33/ITGAM/AIF1/MIR142",16
"BP","GO:0070741","response to interleukin-6","16/2331","50/17913",0.000401027514632622,0.00803964684096829,0.00703413460145083,"STAT1/SOCS3/JAK1/GFI1/PTPN2/SPI1/PTPRT/TDGF1/IL6ST/SELPLG/CEBPA/FOXA2/ICAM1/SBNO2/RELA/CITED1",16
"BP","GO:0030218","erythrocyte differentiation","28/2331","112/17913",0.000422029699781002,0.00839496463079218,0.00734501307775095,"STAT1/NCKAP1L/SLC4A1/ALAS2/NCAPG2/PTPN2/SPI1/B2M/HCLS1/KLF1/HMGB2/HSPA1A/JMJD6/INHBA/DMTN/LYN/MFHAS1/MAEA/CASP3/BMP4/SLC25A38/TRIM58/STAT5B/MB/HSPA1B/EPO/ADAR/TGFBR3",28
"BP","GO:0031295","T cell costimulation","17/2331","55/17913",0.000423024176339545,0.00839496463079218,0.00734501307775095,"CD3E/LCK/CD28/CD274/PDCD1/KLRK1/CD86/ICOSLG/ICOS/TNFSF14/GRAP2/HHLA2/LYN/VAV1/CTLA4/CSK/TMIGD2",17
"BP","GO:0032615","interleukin-12 production","17/2331","55/17913",0.000423024176339545,0.00839496463079218,0.00734501307775095,"IRF1/TIGIT/SLAMF1/IRF8/JAK3/ACP5/CD40/IL10/TLR9/RIPK2/HLA-G/LILRB1/THBS1/IDO1/HSPD1/MDK/RELA",17
"BP","GO:2000406","positive regulation of T cell migration","11/2331","28/17913",0.000452079501542589,0.00894146504057726,0.00782316311570874,"CXCL10/ADAM8/XCL1/ITGA4/SPN/CXCL13/CCR2/DOCK8/TNFSF14/WNT5A/AIF1",11
"BP","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation","9/2331","20/17913",0.000457201998607316,0.00901253705615894,0.00788534621079825,"RUNX3/TBX21/JAK3/ZC3H12A/IL4R/IL2/SMAD7/CBFB/SOCS5",9
"BP","GO:2000107","negative regulation of leukocyte apoptotic process","15/2331","46/17913",0.000481410551036034,0.00945811262602128,0.00827519399833519,"NOD2/CD74/CD27/CCR5/JAK3/MERTK/DOCK8/HCLS1/FCER1G/LILRB1/BCL10/IL2/BMP4/NOC2L/IDO1",15
"BP","GO:0002712","regulation of B cell mediated immunity","16/2331","51/17913",0.000514576784100433,0.0100427667731389,0.00878672591602656,"LTA/PTPRC/CD28/TBX21/XCL1/FCGR2B/CR1/HLA-E/CD40/C4BPA/IL10/MAD2L2/FCER1G/PAXIP1/IL2/STAT6",16
"BP","GO:0002889","regulation of immunoglobulin mediated immune response","16/2331","51/17913",0.000514576784100433,0.0100427667731389,0.00878672591602656,"LTA/PTPRC/CD28/TBX21/XCL1/FCGR2B/CR1/HLA-E/CD40/C4BPA/IL10/MAD2L2/FCER1G/PAXIP1/IL2/STAT6",16
"BP","GO:0045086","positive regulation of interleukin-2 biosynthetic process","7/2331","13/17913",0.000523979271035558,0.0101256846671593,0.00885927333495495,"IRF4/PTPRC/CD3E/CD28/IL1B/CD86/STAT5B",7
"BP","GO:0048291","isotype switching to IgG isotypes","7/2331","13/17913",0.000523979271035558,0.0101256846671593,0.00885927333495495,"PTPRC/CD28/TBX21/CD40/PAXIP1/IL2/HSPD1",7
"BP","GO:0071352","cellular response to interleukin-2","7/2331","13/17913",0.000523979271035558,0.0101256846671593,0.00885927333495495,"IL2RG/IL2RB/JAK3/JAK1/PTPN2/IL2/STAT5B",7
"BP","GO:0031294","lymphocyte costimulation","17/2331","56/17913",0.000534679716601725,0.0102987001622567,0.0090106499196142,"CD3E/LCK/CD28/CD274/PDCD1/KLRK1/CD86/ICOSLG/ICOS/TNFSF14/GRAP2/HHLA2/LYN/VAV1/CTLA4/CSK/TMIGD2",17
"BP","GO:1903708","positive regulation of hemopoiesis","40/2331","182/17913",0.000538367553419685,0.0103359555695623,0.00904324582274313,"EVI2B/RUNX3/CD74/PTPRC/STAT1/BTN2A2/CD27/NCKAP1L/ADAM8/TESPA1/CD83/TOX/ZAP70/CD86/RASGRP1/TYROBP/HCLS1/MPL/HMGB2/IL4R/HSPA1A/RIPK2/HLA-G/ATP11C/IL2/INHBA/TRIM58/MYB/LILRB2/STAT5B/KLF10/LILRB4/CBFB/HSPA1B/CCR1/MDK/SOCS5/PRKCZ/IL12A/XBP1",40
"BP","GO:0034113","heterotypic cell-cell adhesion","18/2331","61/17913",0.000543592383993276,0.0104023815300531,0.00910136394115878,"PTPRC/SKAP1/ITGAD/LCK/ITGB2/IL1B/ITGA4/NRCAM/CD2/ITGB7/RNASE10/CD1D/IL10/CEACAM6/ITGAX/CD200R1/ITGB1/LILRB2",18
"BP","GO:0048247","lymphocyte chemotaxis","14/2331","42/17913",0.000573449140873416,0.0109382175932295,0.00957018341386089,"CXCL10/ADAM8/PIK3CG/CXCL11/XCL1/CXCL13/KLRK1/CCR2/CH25H/GPR183/TNFSF14/CCL2/WNT5A/SAA1",14
"BP","GO:0042136","neurotransmitter biosynthetic process","25/2331","98/17913",0.000608022659795996,0.0115602759897987,0.0101144414612584,"ITGB2/IL1B/ACHE/KLRK1/ACP5/CLU/ZC3H12A/IL10/HSP90AB1/SLC7A2/AGXT/HSP90AA1/ABAT/HBB/GAD1/DPYD/ICAM1/MMP8/CX3CR1/AIF1/RGN/AGTR2/DDC/GCH1/NOS3",25
"BP","GO:0042737","drug catabolic process","27/2331","109/17913",0.000618587243144568,0.0117233222221675,0.0102570956309536,"ADH7/OXCT2/ACHE/IL4I1/SDS/NPL/GLDC/HGD/HBA1/HP/CYP3A5/GCAT/AMPD3/ACAT1/BDH1/HBB/POR/MPO/DPYD/HBA2/NR1I2/RENBP/SULT1A3/ALDH3B2/SULT1A2/TPO/PCBD1",27
"BP","GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","6/2331","10/17913",0.000633752729380569,0.0118206917309148,0.0103422872126429,"ITGAL/HAVCR2/APBB1IP/LILRB1/ICAM1/HLA-DMB",6
"BP","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","6/2331","10/17913",0.000633752729380569,0.0118206917309148,0.0103422872126429,"CD84/FCGR2B/CCR2/FOXF1/HMOX1/CD300A",6
"BP","GO:0045060","negative thymic T cell selection","6/2331","10/17913",0.000633752729380569,0.0118206917309148,0.0103422872126429,"DOCK2/CD74/PTPRC/CD3E/CD28/ZAP70",6
"BP","GO:0048304","positive regulation of isotype switching to IgG isotypes","6/2331","10/17913",0.000633752729380569,0.0118206917309148,0.0103422872126429,"PTPRC/CD28/TBX21/CD40/PAXIP1/IL2",6
"BP","GO:0071104","response to interleukin-9","6/2331","10/17913",0.000633752729380569,0.0118206917309148,0.0103422872126429,"IL2RG/STAT1/JAK3/JAK1/STAT5B/CITED1",6
"BP","GO:0051591","response to cAMP","24/2331","93/17913",0.000647645126709731,0.0119934013120997,0.0104933961437995,"STAT1/HCN1/PIK3CG/VGF/CFTR/CNGA3/ITPR2/ALDH3A1/PTPRN/SLC5A5/AGXT/HCN4/DMTN/AREG/COL1A1/SLC26A3/SRD5A1/DUSP1/CARM1/PTAFR/HCN2/KCNE1/RELA/CITED1",24
"BP","GO:1903532","positive regulation of secretion by cell","72/2331","381/17913",0.000648568878081865,0.0119934013120997,0.0104933961437995,"IGHD/CASR/NOD2/CRTAM/CACNA1D/CD244/PTPN22/ITGB2/SYTL4/SYT4/ADAM8/NTSR1/SPP1/IL1B/CASP1/HLA-F/ACHE/RAB27A/CD274/CFTR/CD2/HAVCR2/OSM/UNC13D/C1QTNF3/HLA-E/RASGRP1/VSNL1/IL10/IL4R/ORM1/CD33/ABAT/TRPV4/FCER1G/RIPK2/PANX1/CARTPT/IL2/TSLP/DOC2B/TGFB3/INHBA/ORM2/IFIH1/SERP1/TCF7L2/WNT5A/HMHB1/LPL/CPB2/MMP8/IL33/ITGAM/TACR1/MYB/SAA1/SYT7/PTAFR/AIF1/PTGER4/RAB8B/TRPM4/DRD2/AGTR2/CLEC5A/MDK/SMPD3/FGR/IL1RAP/PRKCZ/XBP1",72
"BP","GO:1902107","positive regulation of leukocyte differentiation","33/2331","143/17913",0.000651149001532774,0.0119934013120997,0.0104933961437995,"EVI2B/RUNX3/CD74/PTPRC/BTN2A2/CD27/NCKAP1L/ADAM8/TESPA1/CD83/TOX/ZAP70/CD86/RASGRP1/TYROBP/HCLS1/IL4R/RIPK2/HLA-G/ATP11C/IL2/MYB/LILRB2/STAT5B/KLF10/LILRB4/CBFB/CCR1/MDK/SOCS5/PRKCZ/IL12A/XBP1",33
"BP","GO:0032102","negative regulation of response to external stimulus","66/2331","343/17913",0.000651151750911422,0.0119934013120997,0.0104933961437995,"MICB/PTPRC/PGLYRP1/CST7/SOCS3/SPP1/GREM1/PTPN2/FCGR2B/F12/SIGLEC10/CXCL13/KLRK1/WNT3/STAP1/ELANE/HAVCR2/ACP5/C1QTNF3/HMGCR/TNFAIP3/LRFN5/DHX58/CACNB3/ZC3H12A/PLAUR/IL10/PTPRO/NLRX1/FABP7/GP1BA/PDGFA/OTULIN/FAP/ABAT/AJAP1/CCL2/WFDC1/CARTPT/IL2/WNT4/FOXF1/CX3CL1/MFHAS1/WNT5A/METRNL/CD200R1/CPB2/FEM1A/DUSP1/SAA1/PBK/HTRA1/TNFRSF1B/EPHA4/CARD16/SLAMF8/THBS1/AIF1/ABCD1/PTGER4/DRD2/MDK/SOCS5/VTN/NOS3",66
"BP","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","8/2331","17/17913",0.000661715627804569,0.0121500059510284,0.0106304143650257,"ITGB2/ITGA4/CCR2/ELANE/ICAM1/PTAFR/MDK/RELA",8
"BP","GO:0050817","coagulation","65/2331","337/17913",0.000667451703637809,0.0122172681405008,0.0106892641259288,"SERPINA1/IRF1/PLEK/F5/P2RX1/LCK/ADRA2A/SLC4A1/FERMT3/PIK3CG/HBE1/F12/RAB27A/HIST1H3D/ITPR2/GP6/SEMG1/HBD/MERTK/TSPAN32/CD40/DOCK8/HBG2/PLSCR1/PIK3R5/GNA13/PLAUR/MPL/IRF2/SERPINA5/A2M/DOCK6/GP1BA/ENTPD1/PDGFA/LCP2/DGKI/HBG1/FAP/ABAT/FCER1G/GP5/COL3A1/ILK/HBB/DMTN/LYN/VAV1/VAV3/COMP/FOXA2/ITPR1/DOCK11/COL1A1/ENTPD2/CPB2/GGCX/SAA1/COL1A2/THBS1/F3/PRKAR1B/VTN/PRTN3/NOS3",65
"BP","GO:0030888","regulation of B cell proliferation","17/2331","57/17913",0.000670741030776167,0.0122394663634512,0.0107086860347807,"MZB1/CD74/IKZF3/PTPRC/NCKAP1L/FCGR2B/CD40/IL10/TYROBP/GPR183/TLR9/IL2/VAV3/CTLA4/CASP3/CD300A/CD22",17
"BP","GO:0051346","negative regulation of hydrolase activity","78/2331","420/17913",0.000677098240976406,0.0123173365194905,0.0107768170323048,"RHOH/GZMA/CD27/NCKAP1L/CST7/A2ML1/UMODL1/SERPINB4/PPP1R1C/LAMP3/RGS2/PAX2/CR1/KLRK1/PPP1R14D/SIAH2/SERPINB13/BST2/TNFAIP8/SLC7A14/PPP1R15A/CPAMD8/PLAUR/PAPLN/RFFL/IFIT1/SERPINB6/TIMP1/CDKN2D/SERPINA5/A2M/SERPINB3/TLR9/RCC2/DGKI/TNFSF14/PLXNB3/WFDC6/HDAC9/WFDC1/WFIKKN2/PKMYT1/SEMA4D/WFDC2/POR/SFRP2/EPPIN/ITIH2/CNN3/ELL/WNT9A/PCSK1N/SPINK6/WFIKKN1/RTKN/RENBP/CARD16/TRIAP1/SMR3A/CRB2/CCDC8/C4B/THBS1/CRIM1/NAIP/ROCK1/SIRT1/RGN/DFFA/R3HDML/PHACTR1/CDC42SE1/TERF2/VTN/NOS3/PRKCZ/CSRNP2/SMR3B",78
"BP","GO:0007596","blood coagulation","64/2331","331/17913",0.000683823470874535,0.012401401653337,0.0108503682066861,"SERPINA1/IRF1/PLEK/F5/P2RX1/LCK/ADRA2A/SLC4A1/FERMT3/PIK3CG/HBE1/F12/RAB27A/HIST1H3D/ITPR2/GP6/HBD/MERTK/TSPAN32/CD40/DOCK8/HBG2/PLSCR1/PIK3R5/GNA13/PLAUR/MPL/IRF2/SERPINA5/A2M/DOCK6/GP1BA/ENTPD1/PDGFA/LCP2/DGKI/HBG1/FAP/ABAT/FCER1G/GP5/COL3A1/ILK/HBB/DMTN/LYN/VAV1/VAV3/COMP/FOXA2/ITPR1/DOCK11/COL1A1/ENTPD2/CPB2/GGCX/SAA1/COL1A2/THBS1/F3/PRKAR1B/VTN/PRTN3/NOS3",64
"BP","GO:0060330","regulation of response to interferon-gamma","10/2331","25/17913",0.000693347422742071,0.0124972162374366,0.0109341993369174,"STAT1/PARP9/SOCS3/JAK1/NLRC5/PTPN2/TXK/PARP14/HSP90AB1/IFNGR1",10
"BP","GO:0060334","regulation of interferon-gamma-mediated signaling pathway","10/2331","25/17913",0.000693347422742071,0.0124972162374366,0.0109341993369174,"STAT1/PARP9/SOCS3/JAK1/NLRC5/PTPN2/TXK/PARP14/HSP90AB1/IFNGR1",10
