"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0051047","positive regulation of secretion","116/3706","409/17913",0.00011595245375899,0.00336207162131517,0.00299642659252466,"SPP1/IL10/TLR2/SAA1/EDN1/IGHD/EDN3/NOD2/OSM/ABAT/ITGB2/GRP/IL1RL1/IL4R/TFR2/GHRHR/HMHB1/FCER1G/IL6/PTPN22/HAVCR2/IGF1/TWIST1/RETN/FGR/IL1B/HIF1A/CD244/LILRA5/BMP6/AIF1/VPS35/RAB27A/TLR4/IL26/VSNL1/ALOX15B/TREM2/SDC4/SCIN/ACHE/NLGN2/S100A8/RASGRP1/IL2/IL1RAP/ZP3/PPID/HLA-F/TAC1/CD33/CYP19A1/CDK5R2/CD58/TLR1/GAB2/ITGAM/SIRT3/ADAM8/NMU/ACSL3/LEP/CRTAM/ORM2/ORM1/PARD6A/MPC2/JAK2/PRKCZ/ISL1/CASR/OPRK1/HGS/CADPS2/GLUD1/SNX4/NCS1/INHBB/TGFB2/CD2/FCN1/SYT9/KCNN4/C1QTNF1/CD38/ILDR1/SLC6A4/USP50/CD177/PTGER4/UNC13D/TLR8/RIPK2/MCU/STXBP5/HLA-E/RAB8B/FRMD8/ADAM9/SPTBN1/DOC2B/IRF3/BLK/TM7SF3/AKAP12/CACNA1D/LILRA2/AIM2/CD160/P2RY2/SNX5/CAPN10/TARDBP/LRP1/ARF6/AGER",116
"BP","GO:0032623","interleukin-2 production","26/3706","62/17913",0.000118357453868438,0.00341561746588258,0.0030441490121078,"RUNX1/IRF4/SLC11A1/XCL1/PTPRC/PRKCQ/FCER1G/TBX21/HAVCR2/IL1B/HDAC7/TNFAIP3/CD86/LAG3/IL1RAP/CCR2/CD28/VSIG4/CD3E/PRKD2/ANXA1/CD247/PNP/RIPK2/SPTBN1/CARD9",26
"BP","GO:0002702","positive regulation of production of molecular mediator of immune response","35/3706","93/17913",0.000125827359799105,0.00361413984624847,0.0032210809180102,"NOD2/XCL1/IL18R1/IL4R/PTPRC/KLK7/FCER1G/IL6/TBX21/IL1B/CD244/MZB1/DDX21/TLR4/HLA-G/MAD2L2/IL1R1/IL2/SEMA7A/KLK5/HLA-F/RAET1G/CD28/PRKCZ/CD74/STAT6/B2M/FFAR3/SPON2/HLA-E/ATAD5/CLCF1/CD160/PGC/CD81",35
"BP","GO:0045089","positive regulation of innate immune response","107/3706","373/17913",0.00012970216179435,0.00370802722363473,0.00330475749185801,"IFI16/TLR2/IRF4/RELB/GFI1/NOD2/HCK/PLSCR1/ITGB2/GBP5/IRAK2/MARCO/IL18RAP/FCER1G/MUC1/PTPN22/HAVCR2/SLAMF6/TNFAIP3/SH2D1A/IRF1/PARP9/FPR2/EREG/LBP/PELI1/S100A9/CD300LF/IRAK4/TLR4/NOD1/HLA-G/LAG3/CD1D/MNDA/UBC/NLRC5/LY96/KLRK1/CTSS/IRAK3/NLRP6/OTULIN/S100A8/RASGRP1/COCH/HLA-F/POLR3D/TLR10/PGLYRP4/NLRC4/BPIFB1/TLR1/RAET1G/PYHIN1/ITGAM/CD300A/TREML4/TXK/TSPAN6/ADAM8/NLRX1/CRTAM/SFPQ/RELA/TNIP3/CLEC7A/PRKACB/ALPK1/CD226/PSMB9/PSMB8/FCN1/RIOK3/BIRC3/LGR4/MYD88/HSPD1/MUC4/LYN/MUC20/PUM2/PAK1/IRF7/TLR8/RIPK2/HLA-E/HSPA1A/TKFC/PSMB10/NFKBIA/IRF3/IKBKB/TLR3/MUC2/CLEC4A/CARD9/LILRA2/TNIP2/RAET1E/AIM2/CD160/PGLYRP3/SKP1/SIN3A/LSM14A/GRAMD4",107
"BP","GO:0001909","leukocyte mediated cytotoxicity","36/3706","97/17913",0.000141044576176086,0.00401353821881533,0.00357704237254407,"XCL1/IL18RAP/CEACAM1/PTPRC/HAVCR2/SLAMF6/SLAMF7/SH2D1A/PRF1/RAB27A/HLA-G/LAG3/SERPINB9/KLRK1/RASGRP1/TYROBP/HLA-F/RAET1G/ITGAM/ARG1/ULBP1/LEP/CRTAM/CD226/IL7R/B2M/UNC13D/HLA-E/ULBP3/KIR3DL1/RAET1E/CD160/GZMB/PRDX1/AGER/ICAM1",36
"BP","GO:0045582","positive regulation of T cell differentiation","32/3706","83/17913",0.000142737740619163,0.00404291433846315,0.00360322366670207,"RUNX1/LILRB2/NCKAP1L/RARA/IL4R/PTPRC/NFKBIZ/BTN2A2/CD86/RUNX3/ADA/HLA-G/BCL6/RASGRP1/IL2/NFKBID/ADAM8/IL7/ZAP70/IL2RA/PRKCZ/CD74/LILRB4/IL7R/ANXA1/RAG1/PNP/VNN1/IL1RL2/SOCS5/RIPK2/NKAP",32
"BP","GO:0032612","interleukin-1 production","39/3706","108/17913",0.000150085949152156,0.00423145546964466,0.00377125984287252,"IL10/IFI16/SAA1/IGHD/NOD2/CCR7/GBP5/CEACAM1/HAVCR2/IGF1/IL1B/TNFAIP3/ZC3H12A/LILRA5/TLR4/NOD1/TREM2/IL1R2/TYROBP/CD33/ACP5/NLRC4/ORM2/ORM1/JAK2/ISL1/ANXA1/MEFV/USP50/SUCNR1/SERPINB1/ERRFI1/TLR8/RIPK2/NLRP7/LILRA2/AIM2/APOA1/AGER",39
"BP","GO:0042535","positive regulation of tumor necrosis factor biosynthetic process","10/3706","15/17913",0.000151817759200162,0.00426064702195685,0.00379727664247629,"THBS1/LBP/TLR4/TYROBP/CCR2/TLR1/TNFRSF8/SPN/AKAP12/AGER",10
"BP","GO:0030198","extracellular matrix organization","97/3706","334/17913",0.000160879830237799,0.00449435069130071,0.00400556366561788,"SPP1/BCL3/TIMP1/COL9A3/TNC/THBS1/HAS1/GREM1/COMP/ITGB2/ADAMTS4/ICAM5/KLK7/COL10A1/IL6/LAMA2/PDGFA/MMP15/ACAN/MMP19/TNFRSF1B/CYP1B1/HAPLN1/NFKB2/ITGA5/ADAMTS2/TNFRSF1A/LAMA3/CTSS/LAMB3/MATN3/CDH1/PDGFRA/VCAN/COL6A3/MYO1E/ITGAM/MPZL3/FOXC1/ADAM8/ITGAL/SERPINF2/ELF3/NID1/SPINT2/MMP3/VCAM1/ADAMTS9/MMP14/MADCAM1/SULF2/ADAM19/SOX9/P3H4/NID2/ADAMTS14/ITGAX/BMP1/FLRT2/TGFB2/ITGA9/TMEM38B/ETS1/ADAMTS20/EGFL6/FSCN1/PHLDB2/ITGB7/PTX3/PXDN/TNR/A2M/FOXF2/DNAJB6/EMILIN1/ADAMTSL4/SERPINE1/F11R/MMP1/HAS2/LOX/SH3PXD2B/ITGB6/CRISPLD2/FN1/ITGA7/ADAMTSL2/ANTXR1/NCAN/PTK2/DMP1/LRP1/LAMA1/EFEMP2/MMP9/ICAM1/JAM2",97
"BP","GO:0050663","cytokine secretion","71/3706","230/17913",0.000165741216401518,0.00460911255429313,0.00410784450220031,"IL10/TLR2/SAA1/IGHD/NOD2/OSM/CCR7/GBP5/IL1RL1/IL4R/HMHB1/PTPN22/HAVCR2/TWIST1/FGR/IL1B/TNFAIP3/LCP2/BTN2A2/CHI3L1/ZC3H12A/CD244/LILRA5/TNFRSF1B/CRP/AIF1/TLR4/IL26/ALOX15B/BANK1/IL1R2/RASGRP1/IL1RAP/TLR10/CD58/NLRC4/TLR1/TCIRG1/LEP/CRTAM/ORM2/ORM1/MIR590/PRKCZ/ANXA1/CD2/FCN1/LGR4/PNP/USP50/PTGER4/SRGN/LYN/SERPINB1/TLR8/RIPK2/FRMD8/ITGB6/FN1/NLRP7/SPTBN1/IRF3/AKAP12/LILRA2/AIM2/CD160/CD200R1/LRP1/TNFRSF21/APOA1/AGER",71
"BP","GO:0031343","positive regulation of cell killing","22/3706","50/17913",0.000168131600138708,0.00463346454796674,0.0041295480735823,"XCL1/IL18RAP/PTPRC/SLAMF6/FCER2/SH2D1A/PRF1/LAG3/KLRK1/RASGRP1/TYROBP/HLA-F/PGLYRP4/ITGAM/ARG1/CRTAM/CD226/B2M/HLA-E/RAET1E/CD160/PGLYRP3",22
"BP","GO:0070741","response to interleukin-6","22/3706","50/17913",0.000168131600138708,0.00463346454796674,0.0041295480735823,"SOCS3/GFI1/SPI1/STAT3/SBNO2/STAT1/IL6/CHI3L1/PTPN2/SELPLG/PTPRT/FOXA2/JAK1/RELA/IL6ST/JAK2/PTGIS/TDGF1/ST18/ST3GAL6/IL6R/ICAM1",22
"BP","GO:0001818","negative regulation of cytokine production","86/3706","290/17913",0.000171771518219487,0.00471254775097228,0.00420003051393411,"BCL3/IL10/THBS1/RELB/SLC11A1/CDH3/NCKAP1L/XCL1/RARA/SLAMF1/IL1RL1/CEACAM1/PTPRC/IL6/TBX21/PTPN22/HAVCR2/IGF1/TWIST1/HDAC7/TNFAIP3/BTN2A2/ZC3H12A/LILRA5/LEF1/LBP/TRAF3IP1/TLR4/LAG3/CD84/JAK3/TREM2/NLRC5/IRAK3/BCL6/MC1R/BANK1/IL1R2/TYROBP/HLA-F/CD33/ACP5/TIGIT/PDCD4/ARG1/NLRX1/HMOX1/BPI/TRIB2/VSIG4/SMAD7/ORM1/MIR590/MERTK/ANXA1/INHBB/TGFB2/MEFV/LGR4/APOD/CD96/PTGER4/REL/ADCY7/SRGN/SCGB1A1/SOCS5/OTUD5/SERPINB1/ERRFI1/TLR8/TWSG1/AKAP8/CRYBA1/FN1/NLRP7/IRF3/AXL/POMC/CLEC4A/NPTN/CD200R1/TNFRSF21/RNF128/APOA1/AGER",86
"BP","GO:0032753","positive regulation of interleukin-4 production","13/3706","23/17913",0.000172974213823081,0.0047243582150429,0.00421055652069342,"IRF4/RARA/PRKCQ/FCER1G/HAVCR2/CD86/ZP3/CD28/CD3E/PRKCZ/CEBPB/HLA-E/CD40LG",13
"BP","GO:0050766","positive regulation of phagocytosis","25/3706","60/17913",0.000179731125559727,0.00488708900521961,0.00435558938198544,"SLC11A1/NCKAP1L/DOCK2/PTPRC/IL1B/IL15RA/CCL2/IL2RG/FPR2/CD300LF/C3/RAB27A/C4A/C4B/IL2RB/MERTK/MFGE8/PTX3/C2/CAMK1D/IL15/LRP1/APOA1/LYAR/ABR",25
"BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","21/3706","47/17913",0.000180614031710238,0.0048893656902798,0.00435761846417807,"EDN1/GFI1/HIF1A/PARP9/CD300LF/TREM2/NLRC5/IL1R1/CASP4/CSF1/TXK/PARP14/IL7/CD74/ADAM17/IRF7/RIPK2/HSPA1A/AXL/AGPAT1/LSM14A",21
"BP","GO:0001776","leukocyte homeostasis","32/3706","84/17913",0.000185313952062524,0.00499449673444284,0.00445131589002493,"PMAIP1/BCL2/NCKAP1L/FCER1G/IL6/PIK3CB/TNFAIP3/HIF1A/ADA/JAK3/TNFRSF17/PIK3CD/GPR183/IL2/CCR2/TCIRG1/SLC46A2/TNFSF14/IL2RA/CD74/ADAM17/MERTK/ANXA1/DOCK10/RAG1/CCNB2/LYN/FLT3/BAX/SLC40A1/AXL/GPR174",32
"BP","GO:0002825","regulation of T-helper 1 type immune response","14/3706","26/17913",0.000194944353343206,0.00523100681470935,0.00466210411042385,"SLC11A1/XCL1/IL18R1/IL1RL1/IL4R/HAVCR2/IL1B/JAK3/IL1R1/CCR2/IL27/ANXA1/SOCS5/RIPK2",14
"BP","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","27/3706","67/17913",0.000196648136416277,0.00525368252661477,0.00468231370552201,"SOCS3/IL24/HCLS1/OSM/STAT3/IL6/IGF1/PARP9/KIT/CRLF1/TNFRSF1A/IL2/PARP14/LEP/IL6ST/JAK2/ISL1/LIF/HES1/ARL2BP/LYN/FLT3/IL20/CLCF1/IL6R/IL15/PTK6",27
"BP","GO:0045824","negative regulation of innate immune response","24/3706","57/17913",0.000198398566900326,0.00527740187954867,0.00470345343955922,"IFI16/CR1/CEACAM1/SERPING1/HAVCR2/TNFAIP3/PTPN2/HLA-G/SAMHD1/SERPINB9/NLRC5/IRAK3/CNOT7/HLA-F/TRAFD1/ARG1/NLRX1/PARP14/DCST1/VSIG4/CD96/A2M/HLA-E/SLAMF8",24
"BP","GO:0030183","B cell differentiation","40/3706","113/17913",0.000203063480232406,0.0053781055067613,0.00479320495604404,"BCL3/IL10/BCL2/ZFP36L1/NCKAP1L/CD79A/HHEX/PTPRC/KIT/IKZF3/PTPN2/ADA/JAK3/KLF6/POLM/BCL6/GPR183/ITM2A/ATP11C/TCIRG1/NTRK1/IL7/VCAM1/MMP14/AICDA/ADAM17/DOCK10/RAG1/NFAM1/FLT3/BAX/LFNG/CD40LG/SP3/SLAMF8/IL11/CLCF1/ADGRG3/CMTM7/CR2",40
"BP","GO:0002456","T cell mediated immunity","33/3706","88/17913",0.000209561680696394,0.00552628604526094,0.0049252699909588,"MYO1G/SLC11A1/XCL1/IL18R1/IL18RAP/CEACAM1/PTPRC/IL6/TBX21/IL1B/CLEC4G/PRF1/TNFRSF1B/DUSP22/RAB27A/HLA-G/IL1R1/ZP3/HLA-F/CCR2/ARG1/DLG1/CD55/SMAD7/PRKCZ/IL7R/B2M/HSPD1/HLA-E/SCART1/AGER/ICAM1/CD81",33
"BP","GO:0045622","regulation of T-helper cell differentiation","17/3706","35/17913",0.000214729572764273,0.0055579961892537,0.0049535314706103,"IRF4/RARA/IL4R/TBX21/NFKBIZ/ZC3H12A/CD86/JAK3/BCL6/IL2/IL27/NFKBID/SMAD7/PRKCZ/ANXA1/SOCS5/RIPK2",17
"BP","GO:0046641","positive regulation of alpha-beta T cell proliferation","11/3706","18/17913",0.000217108829200194,0.0055579961892537,0.0049535314706103,"EBI3/XCL1/PTPRC/CCR2/ZAP70/CD55/CD28/CD3E/RIPK2/HLA-E/CD81",11
"BP","GO:0035723","interleukin-15-mediated signaling pathway","9/3706","13/17913",0.00021716960453022,0.0055579961892537,0.0049535314706103,"STAT3/IL15RA/IL2RG/JAK3/STAT5A/JAK1/IL2RB/SHC1/IL15",9
"BP","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","9/3706","13/17913",0.00021716960453022,0.0055579961892537,0.0049535314706103,"NOD2/PTPN22/TNFAIP3/TLR4/OTULIN/RELA/RIPK2/HSPA1A/NFKBIA",9
"BP","GO:0071350","cellular response to interleukin-15","9/3706","13/17913",0.00021716960453022,0.0055579961892537,0.0049535314706103,"STAT3/IL15RA/IL2RG/JAK3/STAT5A/JAK1/IL2RB/SHC1/IL15",9
"BP","GO:0071352","cellular response to interleukin-2","9/3706","13/17913",0.00021716960453022,0.0055579961892537,0.0049535314706103,"IL2RG/PTPN2/JAK3/IL2/STAT5A/JAK1/IL2RA/IL2RB/SHC1",9
"BP","GO:0098543","detection of other organism","9/3706","13/17913",0.00021716960453022,0.0055579961892537,0.0049535314706103,"TLR2/NOD2/TLR4/NOD1/CD1D/PGLYRP4/NLRC4/TLR1/PGLYRP3",9
"BP","GO:0060760","positive regulation of response to cytokine stimulus","23/3706","54/17913",0.000218031887123388,0.0055579961892537,0.0049535314706103,"TLR2/EDN1/GFI1/HIF1A/PARP9/CD300LF/TLR4/TREM2/NLRC5/IL1R1/CASP4/CSF1/TXK/PARP14/IL7/CD74/ADAM17/IRF7/RIPK2/HSPA1A/AXL/AGPAT1/LSM14A",23
"BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","26/3706","64/17913",0.000219900558369956,0.00558237185106802,0.00497525613608375,"XCL1/IL18RAP/CEACAM1/PTPRC/HAVCR2/SLAMF6/SH2D1A/HLA-G/LAG3/SERPINB9/KLRK1/RASGRP1/TYROBP/HLA-F/ITGAM/ARG1/LEP/CRTAM/CD226/IL7R/B2M/HLA-E/RAET1E/CD160/AGER/ICAM1",26
"BP","GO:0050714","positive regulation of protein secretion","77/3706","256/17913",0.000225701029748838,0.00570594586778261,0.00508539075293163,"IL10/TLR2/SAA1/IGHD/NOD2/OSM/ABAT/IL1RL1/IL4R/HMHB1/IL6/PTPN22/HAVCR2/IGF1/TWIST1/FGR/IL1B/HIF1A/CD244/LILRA5/BMP6/AIF1/VPS35/TLR4/IL26/VSNL1/ALOX15B/TREM2/ACHE/NLGN2/RASGRP1/IL2/IL1RAP/PPID/CD33/CD58/TLR1/SIRT3/ADAM8/NMU/CRTAM/ORM2/ORM1/PARD6A/MPC2/JAK2/PRKCZ/ISL1/CASR/GLUD1/TGFB2/CD2/FCN1/KCNN4/CD38/USP50/PTGER4/TLR8/RIPK2/MCU/HLA-E/FRMD8/ADAM9/SPTBN1/DOC2B/IRF3/BLK/TM7SF3/AKAP12/LILRA2/AIM2/CD160/CAPN10/TARDBP/LRP1/ARF6/AGER",77
"BP","GO:0001959","regulation of cytokine-mediated signaling pathway","55/3706","170/17913",0.000234699570754523,0.00590902046862621,0.005266379798607,"SOCS3/RUNX1/IFNAR2/EDN1/GFI1/IRAK2/TRAF1/STAT1/PTPRC/IL6/TNFAIP3/HIF1A/PARP9/PTPN2/CD300LF/IFNGR1/SAMHD1/TREM2/PTPN1/TNFRSF1A/NLRC5/IL1R1/IRAK3/OTULIN/CASP4/CSF1/IL1R2/HIST1H2BJ/CNOT7/SUMO1/JAK1/ARG1/TXK/PARP14/PADI2/IL7/DCST1/PALM3/JAK2/CD74/ADAM17/ABCE1/BIRC3/PXDN/CDC37/IRF7/RIPK2/ELF1/HSPA1A/AXL/IKBKB/AGPAT1/SPATA2/LSM14A/APOA1",55
"BP","GO:0050707","regulation of cytokine secretion","63/3706","201/17913",0.00023591776293804,0.00591534784284806,0.00527201903373186,"IL10/TLR2/SAA1/IGHD/NOD2/OSM/CCR7/IL1RL1/IL4R/HMHB1/PTPN22/HAVCR2/TWIST1/FGR/IL1B/TNFAIP3/BTN2A2/ZC3H12A/CD244/LILRA5/TNFRSF1B/CRP/AIF1/TLR4/IL26/ALOX15B/BANK1/IL1R2/RASGRP1/IL1RAP/TLR10/CD58/TLR1/CRTAM/ORM2/ORM1/MIR590/PRKCZ/ANXA1/CD2/FCN1/LGR4/USP50/PTGER4/SRGN/LYN/SERPINB1/TLR8/RIPK2/FRMD8/FN1/NLRP7/SPTBN1/IRF3/AKAP12/LILRA2/AIM2/CD160/CD200R1/LRP1/TNFRSF21/APOA1/AGER",63
"BP","GO:0070098","chemokine-mediated signaling pathway","22/3706","51/17913",0.000238357077600452,0.00592792114129906,0.0052832249121538,"EDN1/CCR7/CXCR4/THPO/CXCR6/CCR5/HIF1A/CCR1/TREM2/RBM15/CXCL10/ACKR1/CCR2/FOXC1/PADI2/CCR4/CCR9/CXCL11/CXCR1/CCRL2/ACKR2/CCR3",22
"BP","GO:0070228","regulation of lymphocyte apoptotic process","22/3706","51/17913",0.000238357077600452,0.00592792114129906,0.0052832249121538,"IL10/PRKCQ/HIF1A/ADA/JAK3/BCL6/IL2/EFNA1/LGALS3/CD3G/NFKBID/ADAM8/PDCD1/SLC46A2/NOC2L/CD74/IL7R/RAG1/BIRC7/DOCK8/BAX/AURKB",22
"BP","GO:0034113","heterotypic cell-cell adhesion","25/3706","61/17913",0.000245239470255102,0.00607439303247253,0.00541376712517123,"IL10/LILRB2/ITGB2/CXADR/PTPRC/IL1B/CD1D/ITGA5/SKAP1/CD58/VCAM1/MADCAM1/DSG2/ITGAX/LCK/CD2/ITGB7/BMP7/ITGA7/NRCAM/CD200R1/RNASE10/APOA1/AGER/DSP",25
"BP","GO:0048872","homeostasis of number of cells","73/3706","241/17913",0.000256548060168945,0.00632887512949035,0.00564057279997936,"MB/PMAIP1/BCL2/ZFP36L1/HCLS1/SPI1/NCKAP1L/STAT3/CCR7/STAT1/TRIM58/FCER1G/IL6/PIK3CB/TNFAIP3/HIF1A/KIT/GATA1/PTPN2/ADA/JAK3/TNFRSF17/PIK3CD/BCL6/CSF1/GPR183/IL2/CCR2/TGFBR3/ASXL1/AMPD3/TCIRG1/HMOX1/IL7/EZH2/SLC46A2/TNFSF14/CCR4/NAPEPLD/SOX9/JAK2/IL2RA/CD74/ADAM17/IL7R/MERTK/ANXA1/B2M/ETS1/DOCK10/RAG1/LGR4/HIPK2/EPB42/SOX6/CCNB2/DNASE2/LYN/FLT3/SLC25A38/BAX/HSPA1A/SLC40A1/AXL/SP3/GPR174/SMO/PRDX2/MAFB/NCAPG2/LYAR/PRDX1/HMGB2",73
"BP","GO:0032652","regulation of interleukin-1 production","35/3706","96/17913",0.000258912588173173,0.00636155507808623,0.0056696986122893,"IL10/IFI16/SAA1/IGHD/NOD2/CCR7/CEACAM1/HAVCR2/IGF1/TNFAIP3/ZC3H12A/LILRA5/TLR4/NOD1/TREM2/IL1R2/TYROBP/CD33/ACP5/ORM2/ORM1/JAK2/ISL1/ANXA1/MEFV/USP50/SERPINB1/ERRFI1/TLR8/RIPK2/NLRP7/LILRA2/AIM2/APOA1/AGER",35
"BP","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","33/3706","89/17913",0.000267664673850906,0.00655028989847938,0.0058379074128324,"SLC11A1/XCL1/IL18R1/PTPRC/PRKCQ/FCER1G/IL6/TBX21/NFKBIZ/IL1B/FCER2/C3/ADA/MAD2L2/IL1R1/IL2/ZP3/HLA-F/CCR2/NFKBID/CD28/PRKCZ/CD226/STAT6/ANXA1/B2M/HSPD1/SOCS5/RIPK2/HLA-E/ATAD5/CLCF1/CD81",33
"BP","GO:0007260","tyrosine phosphorylation of STAT protein","31/3706","82/17913",0.000272153231814405,0.00663359949099812,0.00591215659802314,"SOCS3/IL24/HCLS1/OSM/STAT3/IL6/IGF1/PARP9/KIT/PTPN2/JAK3/CRLF1/TNFRSF1A/IL2/CNOT7/NF2/PARP14/LEP/IL6ST/JAK2/ISL1/LIF/HES1/ARL2BP/LYN/FLT3/IL20/CLCF1/IL6R/IL15/PTK6",31
"BP","GO:0002715","regulation of natural killer cell mediated immunity","19/3706","42/17913",0.000298462203562669,0.0071729034474434,0.00639280808275095,"IL18RAP/CEACAM1/HAVCR2/SLAMF6/SH2D1A/HLA-G/LAG3/SERPINB9/KLRK1/RASGRP1/HLA-F/RAET1G/LEP/CRTAM/CD226/CD96/HLA-E/RAET1E/CD160",19
"BP","GO:0032490","detection of molecule of bacterial origin","8/3706","11/17913",0.000300141105352323,0.0071729034474434,0.00639280808275095,"TLR2/NOD2/LBP/TLR4/TREM2/LY96/TLR1/C4B",8
"BP","GO:0032494","response to peptidoglycan","8/3706","11/17913",0.000300141105352323,0.0071729034474434,0.00639280808275095,"NOD2/IL6/TREM2/IRAK3/RELA/C5AR1/RIPK2/CARD9",8
"BP","GO:0043383","negative T cell selection","8/3706","11/17913",0.000300141105352323,0.0071729034474434,0.00639280808275095,"CCR7/DOCK2/PTPRC/ZAP70/CD28/CD3E/CD74/THEMIS",8
"BP","GO:0070757","interleukin-35-mediated signaling pathway","8/3706","11/17913",0.000300141105352323,0.0071729034474434,0.00639280808275095,"EBI3/STAT3/STAT1/JAK1/IL6ST/JAK2/IL12RB2/CANX",8
"BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","30/3706","79/17913",0.000309839581626555,0.00737586988479092,0.00657370072834551,"SOCS3/IL24/HCLS1/OSM/STAT3/IL6/IGF1/PARP9/KIT/PTPN2/CRLF1/TNFRSF1A/IL2/CNOT7/NF2/PARP14/LEP/IL6ST/JAK2/ISL1/LIF/HES1/ARL2BP/LYN/FLT3/IL20/CLCF1/IL6R/IL15/PTK6",30
"BP","GO:0007264","small GTPase mediated signal transduction","127/3706","465/17913",0.000326110642543372,0.00770969654995656,0.00687122178365393,"CDKN1A/CDC42SE1/RHOH/PLEKHG2/TAGAP/RGL4/DOCK2/CGNL1/FAM13A/ARHGEF12/IGF1/DOK2/AMOT/GPR55/CDK2/AIF1/CYTH2/RAP2C/FGF10/CCNA2/MYO9B/NGFR/STK19/PLEKHG4B/BCL6/CSF1/CUL3/SSX2IP/PIK3R2/ARHGAP24/RASGRP1/RASSF1/KCTD13/PHACTR4/MAP4K4/PLEKHG1/KALRN/ARHGEF1/ARHGAP18/RELN/ARHGAP20/SIPA1/HACD3/KSR1/KIF14/SHC2/NTRK1/NGEF/CYTH1/ARHGAP6/HMOX1/ARHGAP39/FOXM1/EPS8/GDI1/TIAM2/JAK2/NET1/CDON/DIRAS3/ARHGAP31/GPSM2/RDX/RHOB/TGFB2/RHOT2/DOCK10/ARHGAP17/ARHGAP25/APOE/CYTH3/ARHGAP10/RTN4R/ARHGAP35/A2M/VAV2/ARFGEF1/MET/SIPA1L2/RUFY1/LYN/OGT/FGD4/RALGAPA1/DOCK8/MAPKAP1/SHC1/DENND4B/RASA3/CDKN2A/STMN3/GRAP2/ABL2/RACGAP1/RAB18/G3BP2/ARHGEF37/RASA4B/ARHGEF38/VAV3/FBP1/ELMO1/AUTS2/KANK1/LZTR1/FGD3/ADCYAP1R1/GNA13/DOK3/RALBP1/AKAP13/TRIO/EPHB2/RASA2/RASGRP4/RAP1B/RERG/GMIP/DNMT1/ARF6/NISCH/FAM13B/APOA1/FBXO8/ABR/ARHGAP5/CHML",127
"BP","GO:0032635","interleukin-6 production","49/3706","149/17913",0.000326383034723562,0.00770969654995656,0.00687122178365393,"IL10/TLR2/LILRB2/NOD2/NCKAP1L/STAT3/SLAMF1/IL18RAP/FCER1G/IL6/PTPN22/HAVCR2/TWIST1/IL1B/TNFAIP3/ZC3H12A/EREG/LILRA5/LBP/AIF1/TLR4/NOD1/TREM2/IRAK3/BANK1/IL1RAP/TYROBP/TLR1/NLRX1/LEP/BPI/ORM1/ISL1/IL19/MYD88/AFAP1L2/IL1RL2/HSPD1/SOCS5/CEBPB/SPON2/TLR8/RIPK2/TLR3/CARD9/LILRA2/IL6R/CD200R1/AGER",49
"BP","GO:0032695","negative regulation of interleukin-12 production","10/3706","16/17913",0.000329626449414981,0.00775636391354175,0.00691281379744779,"IL10/THBS1/SLAMF1/LILRA5/JAK3/IRAK3/ACP5/TIGIT/MEFV/TLR8",10
"BP","GO:0071353","cellular response to interleukin-4","16/3706","33/17913",0.000336936095158313,0.00789798862137379,0.00703903598677177,"IL24/NFIL3/XCL1/IL4R/IL2RG/LEF1/PTPN2/CD300LF/JAK3/ARG1/PARP14/ALAD/STAT6/RUFY4/RPS2/TUBA1B",16
"BP","GO:0072678","T cell migration","24/3706","59/17913",0.000370310236561333,0.00864716804306196,0.00770673774764044,"MYO1G/XCL1/CCL2/AIF1/CXCL10/PIK3CD/GPR183/CCR2/S1PR1/ADAM8/ZAP70/TNFSF14/ADAM17/MSN/APOD/ITGB7/CXCL11/DOCK8/PIK3CG/SPN/LRCH1/CD200R1/ICAM1/SLC12A2",24
"BP","GO:1903034","regulation of response to wounding","55/3706","173/17913",0.0003839712017579,0.00893207533214765,0.00796065969624143,"CDKN1A/SPP1/IL10/THBS1/PLAUR/SIGLEC10/PLEK/EDN1/ABAT/CXCR4/CEACAM1/PRKCQ/PROS1/PDGFA/SERPING1/TNFAIP3/TLR4/GP1BA/PDGFRA/TFPI/ADAMTS18/USF1/ALOX12/TNFRSF12A/FOXA2/SERPINF2/MIR590/NDEL1/INSL3/HBEGF/ANXA1/KLK8/PLPP3/APOE/C1QTNF1/PHLDB2/RTN4R/TNR/AJAP1/ARFGEF1/LYN/SERPINE1/MYLK/HMGCR/TEC/DUOX2/PRDX2/KANK1/F12/EPHA4/RGMA/LRP1/CAPN3/KRT1/AGER",55
